Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2010,2017,2018,2020
SAU,Saudi Arabia,40960,"Expected Years of School, Male",Years,11.1898107528687,12.59,,12.369145393371598
SAU,Saudi Arabia,40961,Harmonized Test Scores,Score,415.08786010742205,407,407.394104003906,398.968933105469
SAU,Saudi Arabia,40962,"Harmonized Test Scores, Female",Score,425.59841918945295,436,436.375305175781,415.860961914063
SAU,Saudi Arabia,40963,"Harmonized Test Scores, Male",Score,405.229858398438,380,379.740356445313,383.106018066406
SAU,Saudi Arabia,40964,Learning-Adjusted Years of School,Years,7.4291887283325195,8.1,8.006289482116701,7.888177394866941
SAU,Saudi Arabia,40965,"Learning-Adjusted Years of School, Female",Years,7.61538457870483,8.57,8.565234184265138,8.21453952789307
SAU,Saudi Arabia,40966,"Learning-Adjusted Years of School, Male",Years,7.25511264801025,7.65,7.472540378570559,7.58191061019897
SAU,Saudi Arabia,40967,Probability of Survival to Age 5,Probability,0.9879184365272521,0.9926,0.99253112077713,0.9929436445236209
SAU,Saudi Arabia,40968,"Probability of Survival to Age 5, Female",Probability,0.988627433776855,0.993,0.992914497852325,0.993302881717682
SAU,Saudi Arabia,40969,"Probability of Survival to Age 5, Male",Probability,0.987236201763153,0.9923,0.992184340953827,0.9926055073738101
SDN,Sudan,40884,Survival Rate from Age 15-60,Ratio,0.759682476520538,0.7818,0.7817701101303101,0.7863007187843319
SDN,Sudan,40885,"Survival Rate from Age 15-60, Female",Ratio,0.7895740866661071,0.8105,0.8105285167694091,0.81518965959549
SDN,Sudan,40886,"Survival Rate from Age 15-60, Male",Ratio,0.7299255132675171,0.753,0.7529278397560121,0.757316648960114
SDN,Sudan,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.379,0.376040458679199,0.377445191144943
SDN,Sudan,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,,0.38401511311531106,0.38535964488983104
SDN,Sudan,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.36700000000000005,0.361420154571533,0.36208176612854
SDN,Sudan,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,,,0.368335247039795,0.36907622218132
SDN,Sudan,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,,,0.350978881120682,0.35158845782279996
SDN,Sudan,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,,,0.36866897344589206,0.37008625268936207
SDN,Sudan,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.39,0.389177620410919,0.39090895652771
SDN,Sudan,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,,,0.39817422628402704,0.399785697460175
SDN,Sudan,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,,,0.38401535153389,0.385781943798065
SDN,Sudan,40896,Fraction of Children Under 5 Not Stunted,%,0.616999983787537,0.6176,0.617564558982849,0.617564558982849
SDN,Sudan,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.642347812652588,0.6391,0.639149606227875,0.639149606227875
SDN,Sudan,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.5923120379447939,0.5968,0.596810579299927,0.596810579299927
SDN,Sudan,40958,Expected Years of School,Years,,7.28,7.07859897613525,7.0815601348877
SDN,Sudan,40959,"Expected Years of School, Female",Years,,,6.94350099563599,6.94631195068359
SDN,Sudan,40960,"Expected Years of School, Male",Years,,,7.210373401641849,7.213476657867429
SDN,Sudan,40961,Harmonized Test Scores,Score,,380,379.633666992188,379.633666992188
SDN,Sudan,40962,"Harmonized Test Scores, Female",Score,,389,389.37039184570295,389.37039184570295
SDN,Sudan,40963,"Harmonized Test Scores, Male",Score,,371,371.285705566406,371.285705566406
SDN,Sudan,40964,Learning-Adjusted Years of School,Years,,4.42,4.2996392250061,4.30143785476685
SDN,Sudan,40965,"Learning-Adjusted Years of School, Female",Years,,,4.32574987411499,4.327501296997069
SDN,Sudan,40966,"Learning-Adjusted Years of School, Male",Years,,,4.28337383270264,4.28521728515625
SDN,Sudan,40967,Probability of Survival to Age 5,Probability,0.92408299446106,0.9368,0.937550067901611,0.939526557922363
SDN,Sudan,40968,"Probability of Survival to Age 5, Female",Probability,0.930100500583649,0.9421,0.9429722428321842,0.9447029232978821
SDN,Sudan,40969,"Probability of Survival to Age 5, Male",Probability,0.9184210896492,0.9317,0.932423055171967,0.934529900550842
SEN,Senegal,40884,Survival Rate from Age 15-60,Ratio,0.7904707789421078,0.8193,0.81985205411911,0.8252508044242859
SEN,Senegal,40885,"Survival Rate from Age 15-60, Female",Ratio,0.817952156066895,0.8526,0.852670192718506,0.8579224348068241
SEN,Senegal,40886,"Survival Rate from Age 15-60, Male",Ratio,0.7582240700721741,0.7813,0.781148374080658,0.78676164150238
SEN,Senegal,40887,Human Capital Index (HCI) (scale 0-1),Score,0.38976690173149103,0.418,0.42106333374977095,0.42011079192161604
SEN,Senegal,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.397871762514114,0.428,0.4377561509609221,0.43956381082534796
SEN,Senegal,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.37901496887207003,0.402,0.40524160861969,0.40378797054290794
SEN,Senegal,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.385920912027359,0.413,0.42157372832298295,0.42261746525764504
SEN,Senegal,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.36875551939010603,0.391,0.38755273818969704,0.384395718574524
SEN,Senegal,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.381450742483139,0.408,0.40477821230888394,0.40208041667938205
SEN,Senegal,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.400451123714447,0.433,0.43572923541069003,0.434972137212753
SEN,Senegal,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.40982994437217696,0.44299999999999995,0.453963696956635,0.4562481641769411
SEN,Senegal,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.393946945667267,0.423,0.42121571302413896,0.418638944625854
SEN,Senegal,40896,Fraction of Children Under 5 Not Stunted,%,0.732815384864807,0.8290000000000001,0.834658980369568,0.811672329902649
SEN,Senegal,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.748843014240265,0.8534,0.850404918193817,0.831204533576965
SEN,Senegal,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.717700898647308,0.8057,0.8197008371353149,0.7929353713989259
SEN,Senegal,40958,Expected Years of School,Years,6.8039236068725595,7.25,7.3707070350647,7.33160591125488
SEN,Senegal,40959,"Expected Years of School, Female",Years,6.97243785858154,7.42,7.84974813461304,7.922250270843509
SEN,Senegal,40960,"Expected Years of School, Male",Years,6.65466642379761,7.08,6.912537097930911,6.7990140914917
SEN,Senegal,40961,Harmonized Test Scores,Score,414.751098632813,412,412.453857421875,412.453857421875
SEN,Senegal,40962,"Harmonized Test Scores, Female",Score,408.771087646484,408,408.208404541016,408.208404541016
SEN,Senegal,40963,"Harmonized Test Scores, Male",Score,420.083129882813,417,417.19921875,417.19921875
SEN,Senegal,40964,Learning-Adjusted Years of School,Years,4.515095710754401,4.78,4.86412239074707,4.838318824768071
SEN,Senegal,40965,"Learning-Adjusted Years of School, Female",Years,4.56020927429199,4.85,5.126933097839349,5.1742868423461905
SEN,Senegal,40966,"Learning-Adjusted Years of School, Male",Years,4.47282123565674,4.73,4.6142477989196795,4.5384693145752
SEN,Senegal,40967,Probability of Survival to Age 5,Probability,0.93361234664917,0.9546,0.9544392228126529,0.9563721418380741
SEN,Senegal,40968,"Probability of Survival to Age 5, Female",Probability,0.938501119613647,0.9587,0.958659172058105,0.960528075695038
SEN,Senegal,40969,"Probability of Survival to Age 5, Male",Probability,0.928919792175293,0.9506,0.950412929058075,0.9524909257888791
SGP,Singapore,40884,Survival Rate from Age 15-60,Ratio,0.940125703811646,0.9503,0.950893223285675,0.9523930549621579
SGP,Singapore,40885,"Survival Rate from Age 15-60, Female",Ratio,0.956993699073792,0.9619,0.964568972587585,0.965553104877472
SGP,Singapore,40886,"Survival Rate from Age 15-60, Male",Ratio,0.925514101982117,0.9387,0.9392339587211609,0.94108784198761
SGP,Singapore,40887,Human Capital Index (HCI) (scale 0-1),Score,0.847185730934143,0.884,0.8870836496353149,0.879125714302063
SGP,Singapore,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.862445950508118,0.899,0.9001328945159909,0.8898944854736329
SGP,Singapore,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.842490375041962,0.868,0.8775858879089359,0.871676206588745
SGP,Singapore,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.856163322925568,0.883,0.8896160721778871,0.880934059619904
SGP,Singapore,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.826879382133484,0.851,0.863164484500885,0.859953761100769
SGP,Singapore,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.833346128463745,0.871,0.875118374824524,0.869205355644226
SGP,Singapore,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.85193282365799,0.9,0.896620869636536,0.886267602443695
SGP,Singapore,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.868697106838226,0.914,0.9112732410430909,0.898482799530029
SGP,Singapore,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.8396751880645749,0.889,0.886818289756775,0.878261744976044
SGP,Singapore,40958,Expected Years of School,Years,13.8531332015991,13.89,13.920900344848599,13.920900344848599
SGP,Singapore,40959,"Expected Years of School, Female",Years,13.832859992981,13.9,13.904221534728999,13.904221534728999
SGP,Singapore,40960,"Expected Years of School, Male",Years,13.8685569763184,13.87,13.929939270019501,13.929939270019501
SGP,Singapore,40961,Harmonized Test Scores,Score,561.73291015625,581,580.865478515625,575.272155761719
SGP,Singapore,40962,"Harmonized Test Scores, Female",Score,566.291687011719,585,584.626770019531,577.848876953125
SGP,Singapore,40963,"Harmonized Test Scores, Male",Score,557.324890136719,577,577.25927734375,572.7935791015631
SGP,Singapore,40964,Learning-Adjusted Years of School,Years,12.450817108154302,12.9,12.937872886657699,12.813289642334
SGP,Singapore,40965,"Learning-Adjusted Years of School, Female",Years,12.533493995666499,13.01,13.006048202514698,12.855262756347699
SGP,Singapore,40966,"Learning-Adjusted Years of School, Male",Years,12.3668670654297,12.81,12.8658990859985,12.7663679122925
SGP,Singapore,40967,Probability of Survival to Age 5,Probability,0.997189223766327,0.9972,0.997214913368225,0.9971912503242489
SGP,Singapore,40968,"Probability of Survival to Age 5, Female",Probability,0.9974155426025391,0.9974,0.9974359273910519,0.997416913509369
SGP,Singapore,40969,"Probability of Survival to Age 5, Male",Probability,0.9969733953475949,0.9969,0.9970045685768131,0.996977090835571
SLB,Solomon Islands,40884,Survival Rate from Age 15-60,Ratio,0.825857281684875,0.8586,0.8546577692031859,0.8569363951683041
SLB,Solomon Islands,40885,"Survival Rate from Age 15-60, Female",Ratio,0.8460323214530941,0.8784,0.8739725351333621,0.876391887664795
SLB,Solomon Islands,40886,"Survival Rate from Age 15-60, Male",Ratio,0.806833803653717,0.8396,0.836101412773132,0.8381087779998779
SLB,Solomon Islands,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.44299999999999995,0.430859714746475,0.419872611761093
SLB,Solomon Islands,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,0.451,0.44529211521148704,0.43345436453819297
SLB,Solomon Islands,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.43,0.41959092020988503,0.408778667449951
SLB,Solomon Islands,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,,0.43799999999999994,0.432607650756836,0.420494437217712
SLB,Solomon Islands,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,,0.42100000000000004,0.40512251853942893,0.39476555585861206
SLB,Solomon Islands,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,,0.435,0.41771364212036105,0.407720267772675
SLB,Solomon Islands,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.455,0.44134372472763106,0.43002885580062894
SLB,Solomon Islands,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,,0.46299999999999997,0.456698387861252,0.445018976926804
SLB,Solomon Islands,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,,0.447,0.429310977458954,0.41961705684661893
SLB,Solomon Islands,40896,Fraction of Children Under 5 Not Stunted,%,0.671999990940094,0.6836,0.683145403862,0.683145403862
SLB,Solomon Islands,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.693790078163147,0.705,0.704195141792297,0.704195141792297
SLB,Solomon Islands,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.650985360145569,0.6628,0.662844777107239,0.662844777107239
SLB,Solomon Islands,40958,Expected Years of School,Years,,9.22,8.65494346618652,8.33605194091797
SLB,Solomon Islands,40959,"Expected Years of School, Female",Years,,9.07,8.84170055389404,8.47622108459473
SLB,Solomon Islands,40960,"Expected Years of School, Male",Years,,9.36,8.48893260955811,8.20021533966064
SLB,Solomon Islands,40961,Harmonized Test Scores,Score,,362,362.194946289063,350.518615722656
SLB,Solomon Islands,40962,"Harmonized Test Scores, Female",Score,,373,373.080078125,363.051666259766
SLB,Solomon Islands,40963,"Harmonized Test Scores, Male",Score,,351,351.365875244141,339.347381591797
SLB,Solomon Islands,40964,Learning-Adjusted Years of School,Years,,5.34,5.01564311981201,4.67510604858398
SLB,Solomon Islands,40965,"Learning-Adjusted Years of School, Female",Years,,5.42,5.27785968780518,4.92368984222412
SLB,Solomon Islands,40966,"Learning-Adjusted Years of School, Male",Years,,5.26,4.77235412597656,4.452354431152339
SLB,Solomon Islands,40967,Probability of Survival to Age 5,Probability,0.974266648292542,0.9794,0.979373812675476,0.98002827167511
SLB,Solomon Islands,40968,"Probability of Survival to Age 5, Female",Probability,0.9766968488693241,0.9815,0.981350541114807,0.9819393754005429
SLB,Solomon Islands,40969,"Probability of Survival to Age 5, Male",Probability,0.971979379653931,0.9775,0.9774693846702579,0.978183150291443
SLE,Sierra Leone,40884,Survival Rate from Age 15-60,Ratio,0.5887545943260191,0.6104,0.623415470123291,0.6311577558517459
SLE,Sierra Leone,40885,"Survival Rate from Age 15-60, Female",Ratio,0.6097205877304079,0.6166,0.642700552940369,0.650606870651245
SLE,Sierra Leone,40886,"Survival Rate from Age 15-60, Male",Ratio,0.5672009587287901,0.6041,0.603999197483063,0.6114742159843439
SLE,Sierra Leone,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.35100000000000003,0.35328620672226,0.36270210146904
SLE,Sierra Leone,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,0.35100000000000003,0.35982084274292,0.3701121211051939
SLE,Sierra Leone,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.335,0.337422311306,0.345196336507797
SLE,Sierra Leone,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,,0.307,0.342216283082962,0.350730776786804
SLE,Sierra Leone,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,,0.302,0.32855486869812,0.335303544998169
SLE,Sierra Leone,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,,0.35,0.346947193145752,0.355553448200226
SLE,Sierra Leone,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.366,0.36834156513214095,0.37923097610473605
SLE,Sierra Leone,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,,0.345,0.37687936425209095,0.38876947760582
SLE,Sierra Leone,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,,0.34,0.365088880062103,0.37530380487442
SLE,Sierra Leone,40896,Fraction of Children Under 5 Not Stunted,%,0.555836498737335,0.736,0.6898412108421329,0.7050000429153441
SLE,Sierra Leone,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.5831538438796999,0.715,0.7165005207061771,0.7303563356399541
SLE,Sierra Leone,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.528368234634399,0.758,0.663054585456848,0.679522573947906
SLE,Sierra Leone,40958,Expected Years of School,Years,,8.95,9.21522331237793,9.60564613342285
SLE,Sierra Leone,40959,"Expected Years of School, Female",Years,,8.91,9.28200626373291,9.72628974914551
SLE,Sierra Leone,40960,"Expected Years of School, Male",Years,,9,9.14836311340332,9.48502826690674
SLE,Sierra Leone,40961,Harmonized Test Scores,Score,,316,315.875946044922,315.875946044922
SLE,Sierra Leone,40962,"Harmonized Test Scores, Female",Score,,314,313.941772460938,313.941772460938
SLE,Sierra Leone,40963,"Harmonized Test Scores, Male",Score,,318,317.84320068359403,317.84320068359403
SLE,Sierra Leone,40964,Learning-Adjusted Years of School,Years,,4.52,4.65738773345947,4.85470771789551
SLE,Sierra Leone,40965,"Learning-Adjusted Years of School, Female",Years,,4.47,4.66241502761841,4.88558149337769
SLE,Sierra Leone,40966,"Learning-Adjusted Years of School, Male",Years,,4.58,4.65239191055298,4.8236026763916
SLE,Sierra Leone,40967,Probability of Survival to Age 5,Probability,0.8371699452400211,0.8895,0.890146613121033,0.894932568073273
SLE,Sierra Leone,40968,"Probability of Survival to Age 5, Female",Probability,0.844471037387848,0.8956,0.8964068293571469,0.901227355003357
SLE,Sierra Leone,40969,"Probability of Survival to Age 5, Male",Probability,0.8303064107894901,0.8837,0.884181439876556,0.8890672922134399
SLV,El Salvador,40884,Survival Rate from Age 15-60,Ratio,0.8032995462417599,0.828,0.816816747188568,0.821133434772491
SLV,El Salvador,40885,"Survival Rate from Age 15-60, Female",Ratio,0.883083522319794,0.9003,0.895298838615417,0.898103892803192
SLV,El Salvador,40886,"Survival Rate from Age 15-60, Male",Ratio,0.714418768882751,0.746,0.728579759597778,0.734526515007019
SLV,El Salvador,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.501,0.5449857115745539,0.5461766123771671
SLV,El Salvador,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,,0.512,0.564187049865723,0.567954182624817
SLV,El Salvador,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.48700000000000004,0.5310634374618529,0.530962347984314
SLV,El Salvador,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,,0.499,0.5495614409446721,0.552099108695984
SLV,El Salvador,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,,0.473,0.5072951316833499,0.504685461521149
SLV,El Salvador,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,,0.49,0.5253089666366579,0.523999929428101
SLV,El Salvador,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.513,0.5577332973480219,0.55970561504364
SLV,El Salvador,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,,0.524,0.576513469219208,0.581580340862274
SLV,El Salvador,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,,0.505,0.5420039892196661,0.54195511341095
SLV,El Salvador,40896,Fraction of Children Under 5 Not Stunted,%,0.7921074032783509,0.8635,0.8635157346725459,0.8635157346725459
SLV,El Salvador,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.800848484039307,0.8801,0.8800765872001651,0.8800765872001651
SLV,El Salvador,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.7840679883956909,0.8473,0.8472518920898441,0.8472518920898441
SLV,El Salvador,40958,Expected Years of School,Years,,11.31,10.882266998291,10.949888229370101
SLV,El Salvador,40959,"Expected Years of School, Female",Years,,11.4,10.9428195953369,11.0407934188843
SLV,El Salvador,40960,"Expected Years of School, Male",Years,,11.22,10.8254404067993,10.864377975463901
SLV,El Salvador,40961,Harmonized Test Scores,Score,,362,438.438842773438,435.922760009766
SLV,El Salvador,40962,"Harmonized Test Scores, Female",Score,,354,439.30078125,439.14968872070295
SLV,El Salvador,40963,"Harmonized Test Scores, Male",Score,,370,438.072357177734,432.90869140625
SLV,El Salvador,40964,Learning-Adjusted Years of School,Years,,6.55,7.63393354415894,7.63728857040405
SLV,El Salvador,40965,"Learning-Adjusted Years of School, Female",Years,,6.46,7.69150304794312,7.75769758224487
SLV,El Salvador,40966,"Learning-Adjusted Years of School, Male",Years,,6.64,7.587721824646,7.525253772735599
SLV,El Salvador,40967,Probability of Survival to Age 5,Probability,0.980751276016235,0.9855,0.985848069190979,0.9863465428352359
SLV,El Salvador,40968,"Probability of Survival to Age 5, Female",Probability,0.9828308224678041,0.9871,0.987360060214996,0.987798392772675
SLV,El Salvador,40969,"Probability of Survival to Age 5, Male",Probability,0.9787961840629581,0.9841,0.9844143390655521,0.984967231750488
SRB,Serbia,40884,Survival Rate from Age 15-60,Ratio,0.871972560882568,0.8883,0.890374302864075,0.892961323261261
SRB,Serbia,40885,"Survival Rate from Age 15-60, Female",Ratio,0.914318203926086,0.9242,0.9242254495620731,0.926185548305511
SRB,Serbia,40886,"Survival Rate from Age 15-60, Male",Ratio,0.830142855644226,0.8528,0.856572151184082,0.8598448634147641
SRB,Serbia,40887,Human Capital Index (HCI) (scale 0-1),Score,0.6511238217353821,0.755,0.759485483169556,0.6766063570976261
SRB,Serbia,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.6683738231658941,0.7709999999999999,0.774211764335632,0.695207178592682
SRB,Serbia,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.64373916387558,0.74,0.745202124118805,0.665117859840393
SRB,Serbia,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.6595117449760439,0.757,0.760687351226807,0.682916224002838
SRB,Serbia,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.624947428703308,0.72,0.72628527879715,0.643897891044617
SRB,Serbia,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.6346448063850401,0.74,0.745281636714935,0.658910870552063
SRB,Serbia,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.658447563648224,0.77,0.772733986377716,0.687133073806763
SRB,Serbia,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.676746368408203,0.785,0.787408888339996,0.7066655158996579
SRB,Serbia,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.644238531589508,0.759,0.763482809066772,0.6731281280517579
SRB,Serbia,40896,Fraction of Children Under 5 Not Stunted,%,0.918868064880371,0.9402,0.9401782751083371,0.9401782751083371
SRB,Serbia,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.919884622097015,0.9491,0.949067533016205,0.949067533016205
SRB,Serbia,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.917877018451691,0.9322,0.932207643985748,0.932207643985748
SRB,Serbia,40958,Expected Years of School,Years,12.8899192810059,13.37,13.441565513610803,13.324587821960401
SRB,Serbia,40959,"Expected Years of School, Female",Years,12.947283744812,13.44,13.4923973083496,13.3760995864868
SRB,Serbia,40960,"Expected Years of School, Male",Years,12.835320472717301,13.3,13.3898820877075,13.271405220031701
SRB,Serbia,40961,Harmonized Test Scores,Score,457.25906372070295,521,521.253723144531,457.453491210938
SRB,Serbia,40962,"Harmonized Test Scores, Female",Score,462.059936523438,523,522.78857421875,463.977111816406
SRB,Serbia,40963,"Harmonized Test Scores, Male",Score,452.502288818359,520,519.81103515625,451.172790527344
SRB,Serbia,40964,Learning-Adjusted Years of School,Years,9.43045234680176,11.15,11.2103452682495,9.752607345581051
SRB,Serbia,40965,"Learning-Adjusted Years of School, Female",Years,9.57187366485596,11.24,11.285874366760302,9.92992687225342
SRB,Serbia,40966,"Learning-Adjusted Years of School, Male",Years,9.29281902313232,11.07,11.136333465576199,9.58031463623047
SRB,Serbia,40967,Probability of Survival to Age 5,Probability,0.9923939108848571,0.9943,0.994229912757874,0.9944517016410831
SRB,Serbia,40968,"Probability of Survival to Age 5, Female",Probability,0.9932240843772892,0.9948,0.994798243045807,0.99499773979187
SRB,Serbia,40969,"Probability of Survival to Age 5, Male",Probability,0.991601645946503,0.9938,0.993690252304077,0.9939281344413761
SSD,South Sudan,40884,Survival Rate from Age 15-60,Ratio,0.6378210783004761,0.6836,0.6711407899856571,0.6772227287292479
SSD,South Sudan,40885,"Survival Rate from Age 15-60, Female",Ratio,0.657676815986633,0.696,0.6959785223007199,0.7022260427474979
SSD,South Sudan,40886,"Survival Rate from Age 15-60, Male",Ratio,0.617737174034119,0.6709999999999999,0.6463246345520021,0.6522982120513922
SSD,South Sudan,40887,Human Capital Index (HCI) (scale 0-1),Score,,0.302,0.305912971496582,0.30652084946632396
SSD,South Sudan,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,,0.266,0.26961791515350303,0.267352998256683
SSD,South Sudan,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,,0.32799999999999996,0.332799345254898,0.33447498083114596
SSD,South Sudan,40896,Fraction of Children Under 5 Not Stunted,%,,0.6872,0.6871743202209469,0.6871743202209469
SSD,South Sudan,40897,"Fraction of Children Under 5 Not Stunted, Female",%,,0.7092,0.7092308998107909,0.7092308998107909
SSD,South Sudan,40898,"Fraction of Children Under 5 Not Stunted, Male",%,,0.6659999999999999,0.6660084724426271,0.6660084724426271
SSD,South Sudan,40958,Expected Years of School,Years,,4.24,4.67714595794678,4.67714595794678
SSD,South Sudan,40959,"Expected Years of School, Female",Years,,3.55,3.9162378311157204,3.9162378311157204
SSD,South Sudan,40960,"Expected Years of School, Male",Years,,4.9,5.41192436218262,5.41192436218262
SSD,South Sudan,40961,Harmonized Test Scores,Score,,336,335.587432861328,335.587432861328
SSD,South Sudan,40964,Learning-Adjusted Years of School,Years,,2.28,2.5113463401794403,2.5113463401794403
SSD,South Sudan,40967,Probability of Survival to Age 5,Probability,0.890754401683807,0.9036,0.9014247059822079,0.9014247059822079
SSD,South Sudan,40968,"Probability of Survival to Age 5, Female",Probability,0.895991146564484,0.9083,0.906567215919495,0.906556010246277
SSD,South Sudan,40969,"Probability of Survival to Age 5, Male",Probability,0.8863117694854741,0.8994,0.8968887925148009,0.8970147967338559
SVK,Slovak Republic,40884,Survival Rate from Age 15-60,Ratio,0.876622557640076,0.8919,0.8958460688591,0.89833277463913
SVK,Slovak Republic,40885,"Survival Rate from Age 15-60, Female",Ratio,0.929624438285828,0.9368,0.9383732080459591,0.939850687980652
SVK,Slovak Republic,40886,"Survival Rate from Age 15-60, Male",Ratio,0.824562907218933,0.8481,0.8543095588684079,0.8579998016357421
SVK,Slovak Republic,40887,Human Capital Index (HCI) (scale 0-1),Score,0.678357720375061,0.6940000000000001,0.680050134658813,0.664987325668335
SVK,Slovak Republic,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.713130354881287,0.718,0.703628182411194,0.6912695169448849
SVK,Slovak Republic,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.6712969541549679,0.679,0.6710142493247989,0.65712183713913
SVK,Slovak Republic,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.7052360773086551,0.705,0.693529605865479,0.6815443634986881
SVK,Slovak Republic,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.636699914932251,0.654,0.6474015116691589,0.629583775997162
SVK,Slovak Republic,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.645622968673706,0.6709999999999999,0.6579044461250311,0.640206277370453
SVK,Slovak Republic,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.6855736970901489,0.7070000000000001,0.688752889633179,0.672512054443359
SVK,Slovak Republic,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.721142411231995,0.731,0.713991343975067,0.700611114501953
